"","year","month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del","arr_cancelled","arr_diverted","arr_delay","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay"
"2597",2015,3,"DL","Delta Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",89,9,0,0,629,434,0,0,0,195
"2508",2015,3,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",147,30,6,0,2908,361,84,1375,0,1088
"12647",2015,12,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",2342,445,9,11,32539,9204,1694,11064,0,10577
"7284",2015,7,"DL","Delta Air Lines Inc.","JNU","Juneau, AK: Juneau International",31,7,0,0,167,102,0,22,0,43
"9435",2015,9,"DL","Delta Air Lines Inc.","CAE","Columbia, SC: Columbia Metropolitan",104,5,0,0,200,79,107,14,0,0
"844",2015,1,"OO","SkyWest Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",36,10,0,0,491,164,74,102,0,151
"2645",2015,3,"DL","Delta Air Lines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",181,27,1,0,1634,547,736,145,0,206
"8221",2015,8,"B6","JetBlue Airways","CLE","Cleveland, OH: Cleveland-Hopkins International",93,12,0,0,1052,615,86,160,0,191
"786",2015,1,"OO","SkyWest Airlines Inc.","BUR","Burbank, CA: Bob Hope",347,51,2,3,3373,1619,284,203,0,1267
"13381",2015,12,"UA","United Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",79,15,1,1,794,340,34,83,0,337
"1170",2015,1,"WN","Southwest Airlines Co.","ORF","Norfolk, VA: Norfolk International",151,45,0,0,2391,840,295,301,0,955
"9760",2015,9,"MQ","Envoy Air","ELP","El Paso, TX: El Paso International",60,9,2,0,499,257,0,45,0,197
"10258",2015,10,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",721,83,4,0,5167,1791,669,1095,19,1593
"9070",2015,8,"WN","Southwest Airlines Co.","HRL","Harlingen/San Benito, TX: Valley International",173,34,2,1,1751,459,188,226,0,878
"4781",2015,5,"B6","JetBlue Airways","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",552,71,5,0,4760,1907,185,593,0,2075
"12861",2015,12,"EV","ExpressJet Airlines Inc.","LCH","Lake Charles, LA: Lake Charles Regional",88,7,1,0,282,51,12,158,0,61
"6818",2015,6,"US","US Airways Inc.","SMF","Sacramento, CA: Sacramento International",207,54,0,0,2793,1291,119,577,48,758
"5362",2015,5,"OO","SkyWest Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",525,92,1,3,4654,1570,20,440,0,2624
"819",2015,1,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",261,72,1,0,4682,2042,53,552,0,2035
"12904",2015,12,"EV","ExpressJet Airlines Inc.","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis",98,19,3,1,1388,501,0,229,0,658
"832",2015,1,"OO","SkyWest Airlines Inc.","LAN","Lansing, MI: Capital Region International",114,23,3,0,1758,783,0,382,0,593
"5507",2015,5,"OO","SkyWest Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",19,3,0,0,81,64,0,17,0,0
"3582",2015,4,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",172,19,2,0,1007,243,17,81,0,666
"7308",2015,7,"DL","Delta Air Lines Inc.","DLH","Duluth, MN: Duluth International",31,4,0,0,111,88,0,0,0,23
"2594",2015,3,"DL","Delta Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",93,10,0,0,416,275,0,17,0,124
"9521",2015,9,"EV","ExpressJet Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",896,125,5,0,8301,2383,129,1730,0,4059
"1541",2015,2,"EV","ExpressJet Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",137,44,9,0,2608,897,138,370,0,1203
"7359",2015,7,"EV","ExpressJet Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",259,36,2,1,2226,1116,94,343,0,673
"10366",2015,10,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",31,2,0,0,48,0,0,48,0,0
"3512",2015,4,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",1196,197,14,12,10671,3033,323,4317,0,2998
"1922",2015,2,"OO","SkyWest Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",275,81,7,1,5555,1579,412,1013,0,2551
"12654",2015,12,"DL","Delta Air Lines Inc.","BIL","Billings, MT: Billings Logan International",66,12,0,0,518,274,72,150,0,22
"1189",2015,2,"AA","American Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",363,46,28,1,2394,500,565,688,0,641
"1632",2015,2,"EV","ExpressJet Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",132,30,5,0,1172,406,0,424,0,342
"10866",2015,10,"MQ","Envoy Air","TYR","Tyler, TX: Tyler Pounds Regional",26,1,1,0,21,11,0,10,0,0
"2825",2015,3,"EV","ExpressJet Airlines Inc.","AVL","Asheville, NC: Asheville Regional",114,29,0,0,1819,1077,0,174,0,568
"1955",2015,2,"OO","SkyWest Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",64,13,2,0,529,72,29,225,0,203
"2886",2015,3,"F9","Frontier Airlines Inc.","MEM","Memphis, TN: Memphis International",22,5,0,0,192,42,0,23,0,127
"12458",2015,12,"AA","American Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",194,50,5,1,2388,976,215,436,34,727
"8371",2015,8,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2629,468,2,5,31808,9792,1204,11528,21,9263
"5367",2015,5,"OO","SkyWest Airlines Inc.","FLG","Flagstaff, AZ: Flagstaff Pulliam",153,15,1,0,947,697,0,72,0,178
"6898",2015,6,"WN","Southwest Airlines Co.","CLE","Cleveland, OH: Cleveland-Hopkins International",451,144,14,0,9004,3581,56,767,0,4600
"11027",2015,10,"OO","SkyWest Airlines Inc.","CIU","Sault Ste. Marie, MI: Chippewa County International",57,7,0,0,419,112,7,41,0,259
"11142",2015,10,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",284,36,1,0,2234,1075,47,167,0,945
"7285",2015,7,"DL","Delta Air Lines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31,7,0,0,248,128,0,56,0,64
"5377",2015,5,"OO","SkyWest Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",990,157,12,0,9562,3170,1037,1707,13,3635
"7162",2015,7,"B6","JetBlue Airways","PSE","Ponce, PR: Mercedita",93,29,0,0,1549,846,0,104,17,582
"4892",2015,5,"DL","Delta Air Lines Inc.","CHS","Charleston, SC: Charleston AFB/International",353,45,2,0,2066,922,214,324,0,606
"5172",2015,5,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",185,55,0,0,2497,682,6,1402,0,407
"12982",2015,12,"HA","Hawaiian Airlines Inc.","OGG","Kahului, HI: Kahului Airport",1190,54,1,0,3202,2816,72,39,6,269
"9878",2015,9,"OO","SkyWest Airlines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",238,32,1,1,1818,769,60,607,0,382
"4553",2015,4,"WN","Southwest Airlines Co.","BOI","Boise, ID: Boise Air Terminal",256,63,0,1,2698,948,0,82,6,1662
"9001",2015,8,"UA","United Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",183,45,2,2,2476,1079,164,493,61,679
"2616",2015,3,"DL","Delta Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",220,32,0,0,1370,421,13,241,0,695
"2743",2015,3,"EV","ExpressJet Airlines Inc.","CWA","Mosinee, WI: Central Wisconsin",62,11,3,1,759,287,53,55,0,364
"8813",2015,8,"OO","SkyWest Airlines Inc.","BUR","Burbank, CA: Bob Hope",391,43,2,0,2393,1088,0,112,0,1193
"4423",2015,4,"UA","United Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",541,98,1,3,5919,1811,68,1269,0,2771
"10025",2015,9,"OO","SkyWest Airlines Inc.","EKO","Elko, NV: Elko Regional",5,1,0,0,16,5,0,11,0,0
"6766",2015,6,"UA","United Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",51,25,6,0,1369,644,57,103,0,565
"1357",2015,2,"B6","JetBlue Airways","JAX","Jacksonville, FL: Jacksonville International",240,84,13,0,5116,2065,516,939,0,1596
"132",2015,1,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",31,1,0,0,63,63,0,0,0,0
"6556",2015,6,"OO","SkyWest Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",373,108,13,2,7195,2552,142,1425,0,3076
"13043",2015,12,"MQ","Envoy Air","CLE","Cleveland, OH: Cleveland-Hopkins International",136,21,5,0,1065,284,246,270,0,265
"3272",2015,3,"UA","United Air Lines Inc.","DSM","Des Moines, IA: Des Moines International",58,13,1,0,694,193,0,11,0,490
"9100",2015,8,"WN","Southwest Airlines Co.","SAN","San Diego, CA: San Diego International",2881,565,30,8,29367,10251,572,2925,0,15619
"4948",2015,5,"DL","Delta Air Lines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",43,8,0,0,584,177,18,0,0,389
"11400",2015,11,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",1203,104,1,5,5218,1085,0,1010,62,3061
"4789",2015,5,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",119,20,0,1,704,219,161,278,0,46
"6421",2015,6,"MQ","Envoy Air","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",271,95,13,0,5916,2166,577,827,38,2308
"2792",2015,3,"EV","ExpressJet Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",181,33,7,0,2206,548,399,465,0,794
"2753",2015,3,"EV","ExpressJet Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",109,17,2,1,1128,444,0,135,0,549
"10339",2015,10,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",62,17,1,2,836,169,137,102,0,428
"8797",2015,8,"OO","SkyWest Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",226,53,2,0,2774,859,154,602,0,1159
"3444",2015,3,"WN","Southwest Airlines Co.","BUF","Buffalo, NY: Buffalo Niagara International",660,135,12,1,8532,3980,598,494,0,3460
"10401",2015,10,"B6","JetBlue Airways","ABQ","Albuquerque, NM: Albuquerque International Sunport",28,8,0,0,409,135,35,59,0,180
"11004",2015,10,"OO","SkyWest Airlines Inc.","MBS","Saginaw/Bay City/Midland, MI: MBS International",139,24,0,0,1226,479,0,200,0,547
"6636",2015,6,"OO","SkyWest Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",492,158,7,2,11103,2801,1049,2241,8,5004
"6400",2015,6,"MQ","Envoy Air","BPT","Beaumont/Port Arthur, TX: Jack Brooks Regional",63,22,3,0,926,186,48,231,34,427
"10415",2015,10,"B6","JetBlue Airways","PWM","Portland, ME: Portland International Jetport",108,24,0,0,1270,594,53,214,0,409
"7019",2015,7,"AA","American Airlines Inc.","EGE","Eagle, CO: Eagle County Regional",31,8,0,0,663,575,0,5,0,83
"1355",2015,2,"B6","JetBlue Airways","SWF","Newburgh/Poughkeepsie, NY: Stewart International",56,17,0,0,850,501,0,136,0,213
"5570",2015,5,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",286,67,1,1,4677,1594,1022,749,0,1312
"2705",2015,3,"EV","ExpressJet Airlines Inc.","ORF","Norfolk, VA: Norfolk International",206,52,16,1,2828,1049,0,645,0,1134
"13304",2015,12,"OO","SkyWest Airlines Inc.","LAR","Laramie, WY: Laramie Regional",53,10,3,0,629,489,0,80,0,60
"11633",2015,11,"DL","Delta Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",174,14,0,0,713,489,101,16,0,107
"10320",2015,10,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",124,9,0,0,431,313,0,82,0,36
"5786",2015,6,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",903,206,13,0,10732,2733,421,2846,0,4732
"6797",2015,6,"US","US Airways Inc.","BOI","Boise, ID: Boise Air Terminal",83,18,0,0,1168,487,0,51,33,597
"1393",2015,2,"DL","Delta Air Lines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",171,32,3,0,1883,720,145,207,0,811
"6785",2015,6,"UA","United Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",13,6,0,0,233,144,0,36,0,53
"12871",2015,12,"EV","ExpressJet Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",79,10,4,0,1099,460,176,15,0,448
"12681",2015,12,"DL","Delta Air Lines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",35,2,0,0,31,0,0,31,0,0
"5639",2015,5,"US","US Airways Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",31,0,0,0,0,0,0,0,0,0
"923",2015,1,"UA","United Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",168,48,2,0,3109,1412,339,651,0,707
"2487",2015,3,"B6","JetBlue Airways","BUF","Buffalo, NY: Buffalo Niagara International",371,95,13,1,6269,1850,203,1150,0,3066
"3252",2015,3,"UA","United Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",227,56,3,3,3082,1419,143,766,0,754
"6765",2015,6,"UA","United Air Lines Inc.","BOI","Boise, ID: Boise Air Terminal",52,16,1,0,1457,453,37,28,0,939
"2462",2015,3,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",31,1,0,0,21,0,0,21,0,0
"11789",2015,11,"EV","ExpressJet Airlines Inc.","CRW","Charleston/Dunbar, WV: Yeager",150,19,5,3,1222,572,0,143,0,507
"7752",2015,7,"OO","SkyWest Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",72,20,0,1,1456,1039,62,33,0,322
"11546",2015,11,"DL","Delta Air Lines Inc.","BDL","Hartford, CT: Bradley International",397,38,0,0,1980,1030,32,199,0,719
"9219",2015,9,"AA","American Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",45,2,0,0,100,40,0,36,0,24
"11275",2015,10,"WN","Southwest Airlines Co.","DSM","Des Moines, IA: Des Moines International",88,3,1,0,158,45,0,2,0,111
"1474",2015,2,"DL","Delta Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",80,8,0,0,269,166,0,94,0,9
"658",2015,1,"MQ","Envoy Air","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",89,23,3,0,1088,389,56,138,9,496
"7954",2015,7,"VX","Virgin America","ORD","Chicago, IL: Chicago O'Hare International",152,27,0,0,1684,235,37,233,196,983
"12342",2015,11,"WN","Southwest Airlines Co.","ECP","Panama City, FL: Northwest Florida Beaches International",114,17,0,0,468,235,0,91,0,142
"5925",2015,6,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",407,68,2,1,3334,977,0,538,15,1804
"3863",2015,4,"EV","ExpressJet Airlines Inc.","TYR","Tyler, TX: Tyler Pounds Regional",82,17,1,1,1360,536,81,270,0,473
"13398",2015,12,"OO","SkyWest Airlines Inc.","MOB","Mobile, AL: Mobile Regional",1,0,0,0,0,0,0,0,0,0
"11839",2015,11,"F9","Frontier Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",163,34,0,0,2244,767,155,832,0,490
"2654",2015,3,"DL","Delta Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",53,6,0,0,213,40,0,36,0,137
"7583",2015,7,"MQ","Envoy Air","DRO","Durango, CO: Durango La Plata County",93,12,0,1,371,178,67,33,0,93
"6804",2015,6,"US","US Airways Inc.","EWR","Newark, NJ: Newark Liberty International",356,103,5,1,6440,833,311,4596,0,700
"6099",2015,6,"DL","Delta Air Lines Inc.","MDT","Harrisburg, PA: Harrisburg International",86,17,0,0,973,314,319,36,0,304
"3737",2015,4,"DL","Delta Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",462,48,1,0,2712,1694,105,242,0,671
"1267",2015,2,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",204,31,0,0,1316,888,0,224,0,204
"3415",2015,3,"WN","Southwest Airlines Co.","LBB","Lubbock, TX: Lubbock Preston Smith International",212,46,4,2,2372,1520,0,99,0,753
"12424",2015,12,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",350,66,5,0,3389,1426,304,556,0,1103
"4572",2015,4,"WN","Southwest Airlines Co.","MEM","Memphis, TN: Memphis International",258,62,1,0,3441,1214,256,295,0,1676
"10908",2015,10,"MQ","Envoy Air","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",61,9,1,0,669,306,151,36,0,176
"10098",2015,9,"OO","SkyWest Airlines Inc.","ESC","Escanaba, MI: Delta County",52,6,0,1,409,329,22,2,0,56
"11133",2015,10,"UA","United Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",1733,181,3,2,10881,4809,351,2158,0,3563
"572",2015,1,"HA","Hawaiian Airlines Inc.","LIH","Lihue, HI: Lihue Airport",649,55,1,1,1853,718,13,16,0,1106
"11169",2015,10,"UA","United Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",266,28,2,1,1557,410,20,157,0,970
"4177",2015,4,"MQ","Envoy Air","ALO","Waterloo, IA: Waterloo Regional",56,7,1,0,273,94,4,90,0,85
"745",2015,1,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",716,126,5,0,6387,2052,86,624,0,3625
"2332",2015,2,"EV","ExpressJet Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",1,0,0,0,0,0,0,0,0,0
"1349",2015,2,"B6","JetBlue Airways","STX","Christiansted, VI: Henry E. Rohlsen",28,8,0,0,589,199,236,42,0,112
"1448",2015,2,"DL","Delta Air Lines Inc.","CMH","Columbus, OH: John Glenn Columbus International",230,42,4,0,2004,887,181,291,0,645
"7753",2015,7,"OO","SkyWest Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",174,33,5,0,1453,613,19,264,36,521
"10081",2015,9,"UA","United Air Lines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",82,18,0,0,895,348,0,189,0,358
"2500",2015,3,"B6","JetBlue Airways","SAV","Savannah, GA: Savannah/Hilton Head International",93,20,2,0,1150,459,116,374,0,201
"297",2015,1,"DL","Delta Air Lines Inc.","GEG","Spokane, WA: Spokane International",110,13,0,1,614,449,0,60,0,105
"5736",2015,5,"WN","Southwest Airlines Co.","RSW","Fort Myers, FL: Southwest Florida International",631,69,2,2,4613,1955,222,285,0,2151
"796",2015,1,"OO","SkyWest Airlines Inc.","DLH","Duluth, MN: Duluth International",123,31,4,1,1882,741,0,295,0,846
"13424",2015,12,"VX","Virgin America","HNL","Honolulu, HI: Daniel K Inouye International",31,6,0,0,349,228,78,43,0,0
"4375",2015,4,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",1061,210,7,1,12587,5471,280,1747,0,5089
"2852",2015,3,"F9","Frontier Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",17,4,0,0,128,35,0,29,0,64
"6775",2015,6,"UA","United Air Lines Inc.","FAI","Fairbanks, AK: Fairbanks International",27,17,1,2,1389,639,64,250,0,436
"9924",2015,9,"OO","SkyWest Airlines Inc.","LWS","Lewiston, ID: Lewiston Nez Perce County",51,1,0,0,18,0,0,0,0,18
"11894",2015,11,"MQ","Envoy Air","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",34,3,1,0,120,33,55,17,0,15
"11991",2015,11,"MQ","Envoy Air","GNV","Gainesville, FL: Gainesville Regional",55,4,2,2,185,118,0,40,0,27
"2895",2015,3,"HA","Hawaiian Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",62,11,1,0,244,207,0,0,0,37
"6147",2015,6,"EV","ExpressJet Airlines Inc.","FSM","Fort Smith, AR: Fort Smith Regional",170,51,4,0,3006,1475,0,353,0,1178
"10238",2015,10,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",4369,552,14,7,36536,17717,1574,5866,93,11286
"8041",2015,7,"WN","Southwest Airlines Co.","CMH","Columbus, OH: John Glenn Columbus International",1001,309,5,4,18576,5705,370,1450,37,11014
"3681",2015,4,"B6","JetBlue Airways","PIT","Pittsburgh, PA: Pittsburgh International",142,25,1,0,1196,717,60,100,0,319
"8818",2015,8,"OO","SkyWest Airlines Inc.","RDM","Bend/Redmond, OR: Roberts Field",231,37,1,0,1891,653,0,157,0,1081
"10653",2015,10,"EV","ExpressJet Airlines Inc.","LGA","New York, NY: LaGuardia",814,144,19,2,10736,4314,0,2896,0,3526
"6500",2015,6,"NK","Spirit Air Lines","ACY","Atlantic City, NJ: Atlantic City International",330,121,9,0,9378,3476,11,2492,0,3399
"7364",2015,7,"EV","ExpressJet Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",135,27,8,0,1837,971,0,136,0,730
"6645",2015,6,"OO","SkyWest Airlines Inc.","EKO","Elko, NV: Elko Regional",56,1,1,0,61,61,0,0,0,0
"3171",2015,3,"OO","SkyWest Airlines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",62,16,1,0,1202,445,0,276,0,481
"2759",2015,3,"EV","ExpressJet Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",62,9,0,0,506,398,0,28,0,80
"2393",2015,3,"AA","American Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",157,29,5,0,1103,592,0,96,0,415
"10462",2015,10,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",603,36,0,0,1570,972,0,365,0,233
"1806",2015,2,"MQ","Envoy Air","BUF","Buffalo, NY: Buffalo Niagara International",56,26,7,1,1627,425,177,552,0,473
"7949",2015,7,"VX","Virgin America","LAS","Las Vegas, NV: McCarran International",331,66,1,1,3688,720,129,366,0,2473
"9877",2015,9,"OO","SkyWest Airlines Inc.","BUR","Burbank, CA: Bob Hope",355,40,0,0,1911,697,0,247,0,967
"12935",2015,12,"F9","Frontier Airlines Inc.","MIA","Miami, FL: Miami International",200,39,2,1,3054,1008,43,784,0,1219
"1354",2015,2,"B6","JetBlue Airways","RIC","Richmond, VA: Richmond International",162,48,22,0,2689,848,174,563,0,1104
"8970",2015,8,"UA","United Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",301,56,1,0,3514,1236,198,236,32,1812
"7228",2015,7,"DL","Delta Air Lines Inc.","AUS","Austin, TX: Austin - Bergstrom International",385,42,0,0,1703,761,208,285,0,449
"1977",2015,2,"OO","SkyWest Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",246,63,5,0,3500,1265,30,487,0,1718
"6655",2015,6,"OO","SkyWest Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",36,8,4,0,355,80,0,123,0,152
"13173",2015,12,"OO","SkyWest Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",754,191,15,5,10920,3869,446,1481,0,5124
"250",2015,1,"DL","Delta Air Lines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",166,16,0,0,596,205,73,74,0,244
"217",2015,1,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1275,274,87,0,14520,4455,808,4942,0,4315
"5053",2015,5,"EV","ExpressJet Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",31,6,2,0,337,9,8,73,0,247
"4249",2015,4,"OO","SkyWest Airlines Inc.","MOT","Minot, ND: Minot International",89,17,0,0,814,266,6,205,0,337
"6767",2015,6,"UA","United Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",23,10,1,0,803,212,1,181,0,409
"12271",2015,11,"UA","United Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",31,4,0,0,259,86,44,8,0,121
"784",2015,1,"OO","SkyWest Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",89,22,7,1,1170,399,0,392,0,379
"10737",2015,10,"F9","Frontier Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",41,5,0,0,320,187,0,133,0,0
"8001",2015,7,"WN","Southwest Airlines Co.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",1693,337,6,8,17715,6150,491,1507,56,9511
"5784",2015,6,"AA","American Airlines Inc.","OGG","Kahului, HI: Kahului Airport",150,41,1,0,3794,1978,0,249,0,1567
"1352",2015,2,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",794,243,63,3,14086,4190,847,2525,36,6488
"4812",2015,5,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",87,19,1,0,772,229,0,374,2,167
"2412",2015,3,"AA","American Airlines Inc.","HDN","Hayden, CO: Yampa Valley",35,5,2,0,286,228,0,1,0,57
"3539",2015,4,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",171,34,2,2,2319,378,402,450,0,1089
"7006",2015,7,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",357,71,1,0,3602,1384,26,828,12,1352
"10750",2015,10,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",450,79,1,0,4046,1454,4,1257,0,1331
"7591",2015,7,"MQ","Envoy Air","CWA","Mosinee, WI: Central Wisconsin",57,11,1,0,439,89,0,213,0,137
"11589",2015,11,"DL","Delta Air Lines Inc.","CAK","Akron, OH: Akron-Canton Regional",112,6,0,0,221,149,7,31,0,34
"5013",2015,5,"EV","ExpressJet Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",198,34,6,3,2085,591,0,681,0,813
"11653",2015,11,"DL","Delta Air Lines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",29,4,0,0,137,102,0,21,0,14
"7471",2015,7,"EV","ExpressJet Airlines Inc.","BQK","Brunswick, GA: Brunswick Golden Isles",78,16,0,1,737,365,0,192,0,180
"13461",2015,12,"WN","Southwest Airlines Co.","DCA","Washington, DC: Ronald Reagan Washington National",1321,264,29,5,16773,4823,1149,1897,0,8904
"11369",2015,11,"AA","American Airlines Inc.","DSM","Des Moines, IA: Des Moines International",116,13,1,0,410,211,17,59,2,121
"2044",2015,2,"OO","SkyWest Airlines Inc.","EAU","Eau Claire, WI: Chippewa Valley Regional",56,14,3,0,771,115,41,168,0,447
"6939",2015,6,"WN","Southwest Airlines Co.","SDF","Louisville, KY: Louisville International-Standiford Field",416,108,11,1,6510,2183,317,480,0,3530
"4173",2015,4,"MQ","Envoy Air","RAP","Rapid City, SD: Rapid City Regional",60,13,0,0,443,91,204,17,0,131
"11797",2015,11,"EV","ExpressJet Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",32,3,0,0,179,135,0,23,0,21
"5299",2015,5,"MQ","Envoy Air","ROW","Roswell, NM: Roswell International Air Center",89,19,4,1,1120,140,653,120,15,192
"12581",2015,12,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",151,49,0,2,2818,879,313,605,23,998
"5748",2015,5,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1592,263,8,0,15130,5078,363,920,26,8743
"2391",2015,3,"AA","American Airlines Inc.","BDL","Hartford, CT: Bradley International",94,28,2,0,1141,435,0,197,0,509
"11885",2015,11,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",26,6,0,0,251,251,0,0,0,0
